time,seconds_elapsed,z,y,x
1771956767781768000,0.087767822265625,-0.0015623485669493675,-0.0021965731866657734,-0.004339044913649559
1771956767801730800,0.107730712890625,0.0004731914959847927,0.0017499430105090141,-0.0011494648642838001
1771956767821694000,0.12769384765625,0.00008520204573869705,0.005004259292036295,0.007913919165730476
1771956767841656800,0.14765673828125,-0.0012950091622769833,0.0031169424764811993,0.00499064102768898
1771956767861619700,0.16761962890625,-0.00005892617627978325,0.006789019796997309,0.011283719912171364
1771956767881582800,0.187582763671875,-0.0009563760831952095,0.0046997698955237865,0.005342850927263498
1771956767901545700,0.207545654296875,-0.000847978051751852,-0.011270827613770962,-0.011367734521627426
1771956767921508900,0.2275087890625,0.0011595126707106829,-0.0026501757092773914,-0.0027830349281430244
1771956767941471700,0.2474716796875,0.001480932580307126,-0.0002288520336151123,-0.005592568777501583
1771956767961435000,0.267434814453125,-0.00008066603913903236,-0.0018473891541361809,-0.003727862611413002
1771956767981397800,0.287397705078125,-0.0018333434127271175,0.0024411887861788273,0.0012395174708217382
1771956768001361000,0.30736083984375,0.0016007083468139172,0.00018074223771691322,0.0006413583178073168
1771956768021324000,0.327323974609375,-0.00008545676246285439,0.001305416226387024,0.0024401452392339706
1771956768041288000,0.347287841796875,-0.0013621174730360508,-0.0004312521778047085,-0.0003847575862891972
1771956768061250800,0.367250732421875,-0.0015114671550691128,0.0012603653594851494,0.002753690117970109
1771956768081213700,0.387213623046875,0.0034908948000520468,0.000044654589146375656,0.0007324384059756994
1771956768101176800,0.4071767578125,-0.001973396632820368,0.004077123012393713,0.0039441585540771484
1771956768121139700,0.4271396484375,-0.00035061780363321304,0.0039474498480558395,0.002392578637227416
1771956768141102800,0.447102783203125,0.0005067321471869946,-0.001077624037861824,0.0009421297581866384
1771956768161065700,0.467065673828125,-0.0006481758318841457,-0.005528387613594532,-0.005428391508758068
1771956768181028900,0.48702880859375,0.00006020255386829376,-0.001537929754704237,-0.004593922756612301
1771956768200991700,0.50699169921875,0.001515870215371251,0.0014568842016160488,-0.003882274031639099
1771956768220955000,0.526954833984375,0.0011068463791161776,0.0014099017716944218,-0.0033636298030614853
1771956768240918000,0.54691796875,0.0006664483807981014,0.00041481200605630875,0.0008207678329199553
1771956768260880600,0.566880615234375,0.0009283637627959251,-0.000455531757324934,0.003466719062998891
1771956768280843800,0.58684375,-0.00005808984860777855,-0.0035721631720662117,0.0012457174016162753
1771956768300806700,0.606806640625,-0.00027013616636395454,0.002534999046474695,0.002012253040447831
1771956768320769800,0.626769775390625,-0.002376715186983347,0.002230688463896513,0.0008644047193229198
1771956768340733700,0.646733642578125,-0.00020658643916249275,0.004371180664747953,0.004861604887992144
1771956768360696800,0.66669677734375,0.0009223558008670807,0.0025979820638895035,0.002748844213783741
1771956768380659700,0.68665966796875,-0.0002731774002313614,0.0020277551375329494,0.00014162284787744284
1771956768400622800,0.706622802734375,0.0004553890321403742,-0.0010042320936918259,-0.0007272012298926711
1771956768420586000,0.7265859375,0.0002633039839565754,-0.004090635105967522,-0.0023622685112059116
1771956768440548900,0.746548828125,-0.002805190160870552,0.0007171696051955223,-0.0031646788120269775
1771956768460512000,0.766511962890625,0.0007353348191827536,0.0034721200354397297,-0.002120505552738905
1771956768480474600,0.786474609375,-0.0007615517824888229,0.0006663035601377487,-0.0006085768109187484
1771956768500437800,0.806437744140625,-0.0025603999383747578,0.0004380694590508938,0.002667832188308239
1771956768520400600,0.826400634765625,-0.0009466293267905712,-0.00028959475457668304,-0.0005584832979366183
1771956768540364000,0.846364013671875,0.0007274395320564508,-0.001256920862942934,0.001819833181798458
1771956768560327200,0.8663271484375,0.0001840502955019474,-0.00024530617520213127,0.0018103818874806166
1771956768580290000,0.8862900390625,-0.0010338639840483665,0.0014204108156263828,-0.0006502001197077334
1771956768600253200,0.906253173828125,0.000136437825858593,0.00044434936717152596,0.0016409921227023005
1771956768620217000,0.926217041015625,0.0015522902831435204,0.004180873278528452,-0.0000782146817073226
1771956768640180000,0.946179931640625,0.0010328206699341536,-0.0005215886048972607,-0.0015320994425565004
1771956768660142800,0.966142822265625,0.00036981143057346344,-0.0023774555884301662,-0.0004097913042642176
1771956768680106000,0.98610595703125,0.000012508593499660492,-0.000712868757545948,-0.0024634813889861107
1771956768700068900,1.00606884765625,0.0009243243839591742,-0.0014783949591219425,0.0003604954108595848
1771956768720032000,1.026031982421875,0.0010236711241304874,-0.002731034532189369,-0.0015613680006936193
1771956768739995000,1.045994873046875,0.00035854289308190346,0.0024180272594094276,-0.0008201455348171294
1771956768759958000,1.0659580078125,-0.0005684169009327888,0.0020591607317328453,-0.0008241402683779597
1771956768779921200,1.085921142578125,-0.0011794487945735455,-0.001332656480371952,0.0006233365274965763
1771956768799884000,1.105884033203125,0.0025199048686772585,-0.0019896794110536575,-0.00023598759435117245
1771956768819847200,1.12584716796875,0.0014463670086115599,-0.0014917016960680485,0.0014207832282409072
1771956768839809800,1.145809814453125,0.00038604019209742546,0.0006574024446308613,0.0006334001664072275
