time,seconds_elapsed,z,y,x
1772019799305278500,0.088278564453125,0.13872934877872467,0.1348525732755661,0.1828828603029251
1772019799325244700,0.10824462890625,0.10956062376499176,0.13979239761829376,0.09934978187084198
1772019799345210600,0.128210693359375,0.06798218935728073,0.10809027403593063,0.024382438510656357
1772019799365175800,0.14817578125,0.015194915235042572,0.06202434375882149,-0.012668653391301632
1772019799385141500,0.1681416015625,-0.004403696395456791,0.02019144967198372,-0.004185544792562723
1772019799405107700,0.188107666015625,0.051742248237133026,0.02061547338962555,0.012499397620558739
1772019799425072600,0.20807275390625,0.11097759753465652,0.039188168942928314,0.025278858840465546
1772019799445038600,0.22803857421875,0.14552555978298187,0.05651695281267166,0.09198490530252457
1772019799465004800,0.2480048828125,0.1617623120546341,0.11894863098859787,0.16552330553531647
1772019799484969700,0.2679697265625,0.16692955791950226,0.11827173084020615,0.20022429525852203
1772019799504935700,0.287935791015625,0.1364176720380783,0.11411256343126297,0.2045280784368515
1772019799524901600,0.307901611328125,0.10955123603343964,0.10240133851766586,0.1831052005290985
1772019799544866600,0.327866455078125,0.10223947465419769,0.07380242645740509,0.15136845409870148
1772019799564832800,0.347832763671875,0.09553312510251999,0.06993090361356735,0.1419128030538559
1772019799584798500,0.367798583984375,0.08522491902112961,0.029927708208560944,0.11272569745779037
1772019799604763600,0.387763671875,0.06733505427837372,0.06463805586099625,0.1063595786690712
1772019799624729600,0.4077294921875,0.0585501492023468,0.06245748698711395,0.0957704409956932
1772019799644695800,0.42769580078125,0.061049528419971466,0.08967044949531555,0.09818609058856964
1772019799664660700,0.44766064453125,0.0581398531794548,0.0918613150715828,0.11951596289873123
1772019799684626700,0.467626708984375,0.07056337594985962,0.050627291202545166,0.13930204510688782
1772019799704592600,0.487592529296875,0.07992459088563919,-0.0274164080619812,0.13119260966777802
1772019799724557600,0.5075576171875,0.057818058878183365,-0.04020770266652107,0.11926215887069702
1772019799744523500,0.5275234375,0.03760986775159836,-0.0062417807057499886,0.10614835470914841
1772019799764489700,0.54748974609375,0.056856419891119,0.011334219947457314,0.08397063612937927
1772019799784454700,0.56745458984375,0.09522462636232376,-0.008889193646609783,0.11024126410484314
1772019799804420600,0.587420654296875,0.08511317521333694,0.01498454064130783,0.14760571718215942
1772019799824386600,0.607386474609375,0.0650300681591034,0.02336953952908516,0.12384121119976044
1772019799844351500,0.6273515625,0.05815669521689415,0.04120240360498428,0.06344980001449585
1772019799864317700,0.647317626953125,0.04825139790773392,0.04011799395084381,0.019339442253112793
1772019799884283600,0.66728369140625,0.04884735122323036,0.06085413694381714,0.03170251473784447
1772019799904248800,0.687248779296875,0.06005004048347473,0.07528966665267944,0.0647755041718483
1772019799924214500,0.707214599609375,0.07848602533340454,0.013445240445435047,0.08394689857959747
1772019799944180700,0.7271806640625,0.0722208321094513,-0.004570581018924713,0.10402343422174454
1772019799964145700,0.747145751953125,0.05448763445019722,-0.0004986077547073364,0.07611909508705139
1772019799984111600,0.767111572265625,0.04995063319802284,-0.0008787414990365505,0.005250913091003895
1772019800004077600,0.78707763671875,0.043742984533309937,0.02539847046136856,-0.06921160966157913
1772019800024042500,0.80704248046875,0.04122772812843323,0.014513200148940086,-0.09235582500696182
1772019800044008200,0.82700830078125,0.037926483899354935,0.015743549913167953,-0.05031711980700493
1772019800063974100,0.84697412109375,0.038126617670059204,0.036451224237680435,0.02758961357176304
1772019800083939000,0.86693896484375,0.039834462106227875,0.010618996806442738,0.07568030804395676
1772019800103905300,0.8869052734375,0.03640725463628769,0.017822276800870895,0.08051970601081848
1772019800123871000,0.90687109375,0.028047829866409302,0.0279010608792305,0.04355254024267197
1772019800143836200,0.926836181640625,0.030011236667633057,0.051659733057022095,0.024434590712189674
1772019800163802000,0.946802001953125,0.021837925538420677,0.06280666589736938,0.023172762244939804
1772019800183768000,0.96676806640625,0.0007753893733024597,0.04170937091112137,-0.002779696136713028
1772019800203733200,0.986733154296875,-0.007613284979015589,0.020693762227892876,-0.007731328718364239
1772019800223699200,1.00669921875,-0.016859402880072594,0.03413054719567299,0.03536924347281456
1772019800243665200,1.0266650390625,-0.019270991906523705,0.0044580018147826195,0.04852287098765373
1772019800263630000,1.046630126953125,-0.007592947222292423,0.014808574691414833,0.029738005250692368
1772019800283596000,1.066595947265625,-0.010083802044391632,0.04372198134660721,0.023508338257670403
1772019800303562200,1.086562255859375,0.00217877933755517,0.055776555091142654,0.033697180449962616
1772019800323527200,1.106527099609375,0.02062460221350193,0.0535326823592186,0.03422805666923523
1772019800343493000,1.1264931640625,0.022492123767733574,0.06996127963066101,0.012243824079632759
1772019800363458000,1.1464580078125,0.07927905768156052,0.03627541661262512,0.02238461561501026
1772019800383424000,1.166424072265625,0.1231599897146225,0.04474654793739319,0.0667634904384613
1772019800403390200,1.18639013671875,0.11213984340429306,0.06182002276182175,0.10703013092279434
1772019800423355100,1.206355224609375,0.08368782699108124,0.07447699457406998,0.11656039208173752
1772019800443321300,1.2263212890625,0.050115734338760376,0.05818568915128708,0.09057442843914032
1772019800463287000,1.246287109375,0.008324556052684784,0.06499508023262024,0.061728816479444504
1772019800483252000,1.266251953125,-0.04714730754494667,0.08467377722263336,0.036513734608888626
1772019800503218200,1.28621826171875,-0.07746966928243637,0.06395947933197021,-0.022466622292995453
1772019800523184000,1.30618408203125,-0.09030444175004959,0.05029211938381195,-0.0744016245007515
1772019800543149300,1.3261494140625,-0.0824100598692894,0.062462616711854935,-0.09391883760690689
1772019800563115000,1.346114990234375,-0.08173595368862152,0.09683128446340561,-0.08643282949924469
1772019800583081200,1.366081298828125,-0.07604216039180756,0.08290630578994751,-0.0886354073882103
1772019800603046100,1.386046142578125,-0.05639531463384628,0.042050354182720184,-0.06998900324106216
1772019800623012000,1.40601220703125,-0.035161808133125305,0.017223864793777466,-0.04748621582984924
1772019800642978300,1.425978271484375,0.009974118322134018,-0.0019053868018090725,-0.03890085592865944
1772019800662943200,1.445943115234375,0.04173924773931503,0.015915893018245697,-0.018034210428595543
1772019800682909200,1.4659091796875,0.050401926040649414,0.03758573159575462,-0.006884206086397171
1772019800702874000,1.4858740234375,0.06132546812295914,0.016742538660764694,-0.0142890065908432
1772019800722840000,1.505840087890625,0.05226029083132744,0.015497148036956787,-0.02924545481801033
1772019800742806300,1.52580615234375,0.016102667897939682,0.029201064258813858,-0.025254283100366592
1772019800762771200,1.545771240234375,-0.00452166423201561,0.03400786966085434,-0.020472027361392975
1772019800782737200,1.565737060546875,0.002445022575557232,0.023680943995714188,-0.024567484855651855
1772019800802703000,1.585703125,-0.002663017250597477,0.03020528331398964,-0.025434596464037895
1772019800822668000,1.60566796875,0.008511541411280632,0.03747248277068138,-0.0068961079232394695
1772019800842634200,1.62563427734375,0.04064851254224777,0.046220678836107254,0.01734187640249729
1772019800862600200,1.64560009765625,0.0681353211402893,0.04097451642155647,0.02949824370443821
1772019800882565400,1.6655654296875,0.05187796428799629,0.028302045539021492,0.019358742982149124
1772019800902531000,1.685531005859375,0.027281353250145912,0.06483627110719681,0.000978486961685121
1772019800922497000,1.7054970703125,0.017094679176807404,0.11743457615375519,-0.0034112073481082916
1772019800942462200,1.725462158203125,0.015182964503765106,0.1382955014705658,0.0029295249842107296
1772019800962428200,1.74542822265625,0.008192716166377068,0.1425197720527649,0.004492438863962889
1772019800982393000,1.76539306640625,0.004937995690852404,0.1324215978384018,-0.012276977300643921
1772019801002359000,1.785359130859375,0.0015986375510692596,0.07696851342916489,-0.030360011383891106
1772019801022325000,1.805324951171875,-0.00424257991835475,-0.014544976875185966,-0.039800889790058136
1772019801042290000,1.8252900390625,0.0004634372889995575,-0.01069648191332817,-0.040315527468919754
1772019801062255900,1.845255859375,0.01571592502295971,-0.0010112598538398743,-0.040949415415525436
1772019801082222000,1.86522216796875,0.04917526990175247,-0.01492651179432869,-0.020651891827583313
1772019801102187000,1.88518701171875,0.0723566859960556,-0.004612310323864222,0.008893934078514576
1772019801122152700,1.905152587890625,0.07057236135005951,0.003113841637969017,0.02109655551612377
1772019801142119000,1.925118896484375,0.06932371854782104,0.002427583560347557,0.01251553650945425
1772019801162083800,1.945083740234375,0.09065774828195572,-0.017313795164227486,-0.01582871563732624
1772019801182050000,1.965050048828125,0.10059136152267456,-0.017901966348290443,-0.03888428956270218
1772019801202015000,1.985014892578125,0.07801724970340729,-0.011676976457238197,-0.043881967663764954
1772019801221981000,2.00498095703125,0.0589776374399662,-0.007331423461437225,-0.04768559709191322
1772019801241947000,2.02494677734375,0.03709785267710686,-0.002903963439166546,-0.058232635259628296
1772019801261911800,2.044911865234375,0.04371127858757973,-0.010164272971451283,-0.06663969904184341
1772019801281878000,2.0648779296875,0.042555827647447586,-0.02915167063474655,-0.07029356807470322
1772019801301844000,2.084843994140625,0.01804068498313427,-0.04449222981929779,-0.059216562658548355
1772019801321809000,2.104808837890625,0.02254846878349781,-0.03647177666425705,-0.053526829928159714
1772019801341774800,2.12477490234375,0.028044870123267174,-0.00806211307644844,-0.045443855226039886
1772019801361739800,2.14473974609375,0.019476747140288353,0.0008498793467879295,-0.03343423083424568
1772019801381706000,2.1647060546875,0.037860848009586334,-0.010004216805100441,-0.02881721965968609
1772019801401672000,2.184671875,0.055287156254053116,-0.023254437372088432,-0.025937017053365707
1772019801421636900,2.204636962890625,0.0642186626791954,-0.009217452257871628,-0.011267692781984806
1772019801441603000,2.22460302734375,0.05559898167848587,-0.020636964589357376,-0.012431216426193714
1772019801461568800,2.24456884765625,0.053103476762771606,-0.031991686671972275,-0.006621956825256348
1772019801481534000,2.264533935546875,0.055427778512239456,-0.022504011169075966,-0.011262218467891216
1772019801501500000,2.2845,0.05727464705705643,-0.02335396781563759,-0.04340353235602379
1772019801521465900,2.3044658203125,0.06309106200933456,-0.024712421000003815,-0.06321235001087189
1772019801541431000,2.32443115234375,0.056096553802490234,-0.026283254846930504,-0.04321976751089096
1772019801561396700,2.344396728515625,0.04060941934585571,-0.01783522218465805,-0.011235853657126427
1772019801581362000,2.36436181640625,0.048073410987854004,-0.015037352219223976,-0.004344243090599775
1772019801601327900,2.384327880859375,0.052282992750406265,-0.010332323610782623,-0.005144014488905668
1772019801621293800,2.4042939453125,0.04143909737467766,-0.0284627303481102,-0.016307607293128967
1772019801641259000,2.424259033203125,0.03276827558875084,-0.038435570895671844,-0.03448924422264099
1772019801661225000,2.444224853515625,0.021302979439496994,-0.0050286827608942986,-0.026137199252843857
1772019801681191000,2.46419091796875,0.03142537176609039,-0.00561554916203022,-0.0028845705091953278
1772019801701155800,2.48415576171875,0.05291358381509781,0.002619330771267414,0.023215850815176964
1772019801721121800,2.504121826171875,0.039054811000823975,-0.006696887314319611,0.029848305508494377
1772019801741087000,2.5240869140625,0.011563180014491081,-0.01831218972802162,0.029150284826755524
1772019801761053000,2.544052978515625,0.002187341218814254,-0.009533952921628952,0.020754674449563026
1772019801781019000,2.564018798828125,-0.004749573767185211,0.012760626152157784,0.011268768459558487
1772019801800983800,2.58398388671875,-0.00947907567024231,0.012684683315455914,0.021520057693123817
