time,seconds_elapsed,z,y,x
1772018031313188000,0.07118798828125,0.07272679803669452,-0.10934124920666217,-0.06984017321709543
1772018031333155000,0.091155029296875,0.03371756068468094,-0.054397945141792296,-0.05197449912084266
1772018031353123000,0.111123046875,-0.14702245282530785,-0.06426876629292964,0.0026723427481018004
1772018031373090300,0.13109033203125,-0.11503624597787857,-0.008187690369784832,0.020498744279891252
1772018031393058300,0.151058349609375,0.0008779518783092498,-0.021864625805616378,0.0011888444583863019
1772018031413025000,0.17102490234375,0.16845862408578394,-0.008988485358655452,-0.01410584663869813
1772018031432992300,0.1909921875,0.2185194168061018,-0.05740677156895399,-0.028054566486924885
1772018031452960300,0.210960205078125,0.06123159055411815,0.012848667918145656,-0.004365227738488465
1772018031472927000,0.230927001953125,0.030572832918167113,0.021511282323300837,-0.04438672913927585
1772018031492895000,0.25089501953125,0.06186521228253841,-0.028502164123952387,0.028848402012046425
1772018031512862000,0.270862060546875,-0.0047989247143268585,-0.02597410695105791,-0.07213281419891863
1772018031532830000,0.290829833984375,0.026108839246630666,-0.06492050819993019,0.004279832743667066
1772018031552797000,0.310796875,-0.006938274830579757,-0.0883759103283286,0.04386714397827163
1772018031572765000,0.330764892578125,-0.03713292208611965,-0.11871230414211749,0.02575841837376356
1772018031592732000,0.35073193359375,-0.1010918917775154,-0.0783285635665059,-0.04690187203167006
1772018031612699100,0.37069921875,0.014119126245379447,-0.052092883069813245,-0.04355373064754531
1772018031632667000,0.3906669921875,0.04944003047347068,-0.039512510699033734,-0.04084346704185009
1772018031652633900,0.4106337890625,0.04163432515859604,-0.028096213671565055,-0.024810689194872972
1772018031672601900,0.430601806640625,-0.07884265056848526,-0.02466039400398731,-0.002911887125018984
1772018031692569000,0.450569091796875,-0.024154782569408416,-0.053070495930314064,-0.04632135046366602
1772018031712537000,0.470537109375,0.026708558705449102,-0.027426351585984228,0.022877492642588912
1772018031732503800,0.49050390625,0.13319675656855107,-0.024056875152885914,0.006475187363475561
1772018031752471800,0.510471923828125,-0.01314998895227909,-0.04577420144230127,0.002537354724202305
1772018031772439000,0.53043896484375,0.028260464322566986,-0.01710749440640211,0.017509535868652164
1772018031792405800,0.55040576171875,-0.04468494490087032,-0.04835574236810207,-0.003969908277969807
1772018031812373800,0.570373779296875,-0.011133388432860374,-0.07400748549699783,0.02553449169108644
1772018031832341000,0.590341064453125,-0.05296645103394985,-0.05421440526843071,-0.008461063951067625
1772018031852309000,0.61030908203125,-0.0631201807796955,-0.05289221675395965,0.009940251391846686
1772018031872275700,0.630275634765625,-0.056094227665662764,-0.04872749828994274,-0.0016765001111663878
1772018031892244000,0.650243896484375,-0.040056700578331945,-0.04919394675791263,-0.05283995684375986
1772018031912211000,0.6702109375,0.09944938526749611,-0.034433599999547,-0.022870313983131198
1772018031932179000,0.690178955078125,0.04552782546579837,-0.030470249326527116,-0.051296325864642854
1772018031952146200,0.710146240234375,0.049782560300827026,0.001134264726936817,-0.03598543255142867
1772018031972114000,0.730114013671875,-0.03553425471782684,0.008629881179332733,-0.027944274512864648
1772018031992081000,0.750080810546875,-0.058149406629800796,-0.005857493856549263,-0.009432192271854729
1772018032012048100,0.770048095703125,0.035303953093290326,0.003277706496417522,-0.047080206006951626
1772018032032016100,0.79001611328125,0.0722439829558134,-0.05346592498868703,-0.05567404775852337
1772018032051982800,0.80998291015625,0.0587982259273529,-0.04287438834756613,0.012259634250123053
1772018032071950800,0.829950927734375,0.010510288098454475,-0.053412733496725553,-0.0031481435663066803
1772018032091918000,0.84991796875,-0.066196519485116,0.00097118311971426,-0.017155845326464622
1772018032111886000,0.869885986328125,-0.17036182735860347,-0.008889993420243263,-0.05111967238979414
1772018032131852800,0.889852783203125,-0.00798515353500843,0.009499357490241526,-0.040782092243432995
1772018032151820800,0.90982080078125,0.1139975505799055,-0.03469897293746471,-0.01885956223811954
1772018032171788000,0.9297880859375,0.04516425285041332,-0.01132218900322914,-0.019033037375193088
1772018032191755000,0.949755126953125,-0.0883650966733694,-0.01394640002697706,-0.03553069278756156
1772018032211722800,0.96972265625,-0.04577274013757705,-0.015765724408626555,-0.0035993396662175655
1772018032231690000,0.98968994140625,0.03442658573687076,-0.01966594671756029,-0.045398408666159955
1772018032251658000,1.009657958984375,0.2009644708931446,-0.03598667466044426,-0.06683121892577037
1772018032271625000,1.029625,0.15196049374938012,-0.02611088507324457,-0.027863354763761162
1772018032291593000,1.049593017578125,-0.08032090642750263,-0.02245353160947561,-0.03358796122195199
1772018032311560000,1.069559814453125,-0.172334004214406,-0.006978022319078445,0.007437511323299259
1772018032331528000,1.08952783203125,-0.12977554994821547,-0.04214227468073368,-0.01990572855649516
1772018032351495000,1.109494873046875,0.08715046018660068,-0.0600248451128602,-0.024097188896965233
1772018032371463200,1.129463134765625,0.10943944888412951,-0.06400777726918458,-0.005212930609006434
1772018032391430000,1.149429931640625,0.011644260564446448,-0.046132221099734305,0.018330204601772128
1772018032411396900,1.16939697265625,-0.06774725605845451,-0.02197305461615324,0.0028418175634928045
1772018032431365000,1.189365234375,-0.0360240840613842,-0.007950666743516922,0.034650457620620724
1772018032451331800,1.209331787109375,0.07884732674360274,-0.0287108384385705,-0.010954579533543438
1772018032471299800,1.2292998046875,0.11630641204416751,-0.024418109680712223,0.02723092034542933
1772018032491267600,1.249267578125,-0.09027297612130641,-0.01802168664187193,-0.005506287532392889
1772018032511235800,1.26923583984375,-0.08963117108643054,-0.03180617410540581,-0.03122483055349439
1772018032531202800,1.289202880859375,0.052151042997837065,-0.0887903363481164,-0.025601857838872817
1772018032551170800,1.3091708984375,0.07971884888112545,-0.11735358300954103,0.00334938349314034
1772018032571137800,1.3291376953125,0.011913725155591965,-0.06620470279157162,-0.01753152850475162
1772018032591105800,1.349105712890625,-0.19588614471554755,-0.069322250290215,-0.012074961865600198
1772018032611072800,1.36907275390625,-0.07620587232410907,-0.06330693552345038,-0.03398519864492118
1772018032631040800,1.389040771484375,0.02395370703935623,-0.03947510129809379,-0.009074702337384223
1772018032651007700,1.4090078125,0.054228433793783185,-0.03319149098396301,0.008609989168774337
1772018032670974700,1.428974609375,0.013556231665611266,-0.04300590577274561,0.0009782887139357626
1772018032690942700,1.448942626953125,0.020940496698021886,-0.02482815178632736,-0.0587023643374443
1772018032710910000,1.468909912109375,0.046837154498696326,-0.04636369176805019,-0.038378885292913764
1772018032730877700,1.488877685546875,-0.005200491252541542,-0.017375205431878565,-0.010578932887874542
1772018032750844700,1.5088447265625,0.048018473237752914,-0.047798693007230754,-0.010248440558183938
1772018032770812700,1.528812744140625,0.07358019999563693,-0.031144787587225435,-0.02023463171729818
1772018032790780000,1.54877978515625,0.11634966666400431,-0.057601709619164464,0.013339026984665542
1772018032810747600,1.56874755859375,-0.022127076134085655,-0.05547901837676763,0.001781586187146604
1772018032830714600,1.588714599609375,-0.051260231637954706,-0.030566110916435716,0.01047306136060506
1772018032850682600,1.6086826171875,-0.02218202119171619,-0.05504997930973768,-0.00001768178716301918
1772018032870649900,1.62864990234375,0.043155835637450214,-0.021271043826639652,-0.0005691051248461008
1772018032890617900,1.648617919921875,0.04222761487662792,-0.050715749497711654,-0.01747035463573411
1772018032910584600,1.66858447265625,0.07119710425138473,-0.04235971682369709,-0.0232932703692466
1772018032930551800,1.6885517578125,0.0376841262280941,-0.04636719889938831,-0.0284414834452793
1772018032950519800,1.708519775390625,-0.02900397616624832,-0.02336070958226919,-0.012813030349183827
1772018032970486500,1.728486572265625,-0.07588263171911239,-0.03211392488032579,-0.05190574473356828
1772018032990454800,1.748454833984375,0.011446107643842697,-0.062111295998096464,-0.017711926572956144
1772018033010421800,1.768421875,0.07838029375374317,-0.09199965378344059,-0.05954340000515803
1772018033030389800,1.7883896484375,0.027461422899365425,-0.06914572467952966,-0.0400779990946874
1772018033050356700,1.808356689453125,-0.03582768470644951,-0.0868967776864767,-0.03801279192687943
1772018033070324700,1.82832470703125,-0.17690613443553446,-0.0855222744628787,-0.03377924601035193
1772018033090291700,1.848291748046875,-0.11466682814359665,-0.060702890504896634,-0.09797991550313308
1772018033110259700,1.868259765625,0.08502630763947963,-0.056525604820251464,-0.07043258615229278
1772018033130227000,1.88822705078125,0.043134208327531814,-0.04714461301267147,-0.0753003565854393
1772018033150194700,1.908194580078125,-0.017637948021292687,-0.02137567324489355,-0.060906906910706306
