time,seconds_elapsed,z,y,x
1772025092980055000,0.069054931640625,0.6528841853141785,0.39211347699165344,1.0986474752426147
1772025092990052000,0.079052001953125,0.6091225743293762,-0.27355870604515076,1.0730454921722412
1772025093000049200,0.089049072265625,0.3413257300853729,-1.158457636833191,0.7740086317062378
1772025093010046000,0.0990458984375,-0.15438267588615417,-1.5029828548431396,0.468038409948349
1772025093020044000,0.1090439453125,-0.7312795519828796,-1.1230626106262207,0.3515453338623047
1772025093030041000,0.119041015625,-1.0391751527786255,-0.5718355774879456,0.44550415873527527
1772025093040038100,0.1290380859375,-0.9945624470710754,-0.2718126177787781,0.739577054977417
1772025093050035000,0.139034912109375,-0.8032576441764832,-0.3588320314884186,1.0330867767333984
1772025093060032300,0.1490322265625,-0.5842653512954712,-0.7686826586723328,1.0136315822601318
1772025093070029000,0.159029052734375,-0.34928902983665466,-1.4279491901397705,0.4964691400527954
1772025093080026000,0.169026123046875,-0.04545192793011665,-2.146611213684082,-0.3467539846897125
1772025093090023200,0.179023193359375,0.3614102303981781,-2.792670726776123,-1.1335453987121582
1772025093100020200,0.189020263671875,0.6770896911621094,-3.432856321334839,-1.6593899726867676
1772025093110018000,0.19901806640625,0.6685912013053894,-3.7885801792144775,-1.961651086807251
1772025093120015000,0.20901513671875,0.39690643548965454,-3.445516586303711,-2.188128709793091
1772025093130012200,0.21901220703125,0.08618225902318954,-2.518078327178955,-2.533174514770508
1772025093140009200,0.22900927734375,-0.1934078335762024,-1.2366352081298828,-2.9930520057678223
1772025093150006000,0.239006103515625,-0.41522544622421265,0.07777869701385498,-3.471428394317627
1772025093160003000,0.249003173828125,-0.5557466149330139,1.2311983108520508,-3.877960443496704
1772025093170000100,0.259000244140625,-0.5726093649864197,2.112375497817993,-4.061271667480469
1772025093179997200,0.2689970703125,-0.44507959485054016,2.646965265274048,-3.988234758377075
1772025093189994000,0.278993896484375,-0.18615521490573883,2.842989444732666,-3.677900791168213
1772025093199992000,0.288991943359375,0.1524321585893631,2.7150473594665527,-3.1762101650238037
1772025093209989000,0.298989013671875,0.48616182804107666,2.285670280456543,-2.536717653274536
1772025093219986200,0.308986083984375,0.7281006574630737,1.587788462638855,-1.8105829954147339
1772025093229983000,0.31898291015625,0.8111034631729126,0.7305731773376465,-1.0419732332229614
1772025093239980000,0.32897998046875,0.7384862899780273,-0.14504863321781158,-0.24525319039821625
